store,item,date,sales_forecast,day_in_forecast
3,30,2018-02-19,46.649372,50
3,30,2018-02-20,52.624054,51
3,30,2018-02-21,52.284733,52
3,30,2018-02-22,54.067867,53
3,30,2018-02-23,49.582478,54
3,30,2018-02-24,48.65177,55
3,30,2018-02-25,47.331635,56
3,30,2018-02-26,44.362015,57
3,30,2018-02-27,49.35836,58
3,30,2018-02-28,47.760483,59
3,30,2018-03-01,51.456802,60
3,30,2018-03-02,50.18593,61
3,30,2018-03-03,44.160374,62
3,30,2018-03-04,47.646618,63
3,30,2018-03-05,46.641975,64
3,30,2018-03-06,47.563366,65
3,30,2018-03-07,46.637672,66
3,30,2018-03-08,43.544014,67
3,30,2018-03-09,45.368744,68
3,30,2018-03-10,39.990253,69
3,30,2018-03-11,42.229355,70
3,30,2018-03-12,43.19463,71
3,30,2018-03-13,47.34504,72
3,30,2018-03-14,46.374947,73
3,30,2018-03-15,44.582085,74
3,30,2018-03-16,45.289158,75
3,30,2018-03-17,44.503136,76
3,30,2018-03-18,42.15985,77
3,30,2018-03-19,44.930817,78
3,30,2018-03-20,46.04504,79
3,30,2018-03-21,48.057858,80
3,30,2018-03-22,47.85517,81
3,30,2018-03-23,48.472904,82
3,30,2018-03-24,43.35728,83
3,30,2018-03-25,46.157753,84
3,30,2018-03-26,40.54768,85
3,30,2018-03-27,45.451687,86
3,30,2018-03-28,48.34441,87
3,30,2018-03-29,46.05185,88
3,30,2018-03-30,46.66421,89
3,30,2018-03-31,43.577248,90
4,30,2018-01-01,46.37211,1
4,30,2018-01-02,50.10568,2
4,30,2018-01-03,51.57871,3
4,30,2018-01-04,50.896652,4
4,30,2018-01-05,52.335915,5
4,30,2018-01-06,43.074474,6
4,30,2018-01-07,47.4431,7
4,30,2018-01-08,48.398438,8
4,30,2018-01-09,51.96944,9
4,30,2018-01-10,51.965965,10
4,30,2018-01-11,44.751728,11
4,30,2018-01-12,50.780228,12
4,30,2018-01-13,46.358253,13
4,30,2018-01-14,51.442123,14
4,30,2018-01-15,49.322655,15
4,30,2018-01-16,49.43158,16
4,30,2018-01-17,49.16458,17
4,30,2018-01-18,51.077118,18
4,30,2018-01-19,50.417328,19
4,30,2018-01-20,49.867577,20
4,30,2018-01-21,51.57284,21
4,30,2018-01-22,50.668365,22
4,30,2018-01-23,51.35305,23
4,30,2018-01-24,55.984943,24
4,30,2018-01-25,49.327057,25
4,30,2018-01-26,46.517452,26
4,30,2018-01-27,48.91921,27
4,30,2018-01-28,47.232212,28
4,30,2018-01-29,48.663445,29
4,30,2018-01-30,47.387764,30
4,30,2018-01-31,47.528877,31
4,30,2018-02-01,44.024784,32
4,30,2018-02-02,45.386898,33
4,30,2018-02-03,44.2148,34
4,30,2018-02-04,42.853905,35
4,30,2018-02-05,44.477974,36
4,30,2018-02-06,42.551064,37
4,30,2018-02-07,43.65588,38
4,30,2018-02-08,44.334045,39
4,30,2018-02-09,46.88459,40
4,30,2018-02-10,41.759193,41
4,30,2018-02-11,45.097176,42
4,30,2018-02-12,42.77937,43
4,30,2018-02-13,45.51029,44
4,30,2018-02-14,43.245533,45
4,30,2018-02-15,43.43299,46
4,30,2018-02-16,45.093098,47
4,30,2018-02-17,38.398323,48
4,30,2018-02-18,48.200924,49
4,30,2018-02-19,42.037582,50
4,30,2018-02-20,47.235687,51
4,30,2018-02-21,46.941055,52
4,30,2018-02-22,48.522987,53
4,30,2018-02-23,44.577076,54
4,30,2018-02-24,43.793304,55
4,30,2018-02-25,42.645206,56
4,30,2018-02-26,40.018967,57
4,30,2018-02-27,44.358856,58
4,30,2018-02-28,43.02867,59
4,30,2018-03-01,46.27927,60
4,30,2018-03-02,45.127903,61
4,30,2018-03-03,39.8623,62
4,30,2018-03-04,42.909897,63
4,30,2018-03-05,42.026997,64
4,30,2018-03-06,42.782333,65
4,30,2018-03-07,42.02635,66
4,30,2018-03-08,39.294823,67
4,30,2018-03-09,40.87671,68
4,30,2018-03-10,36.174294,69
4,30,2018-03-11,38.14939,70
4,30,2018-03-12,38.968952,71
4,30,2018-03-13,42.611546,72
4,30,2018-03-14,41.796677,73
4,30,2018-03-15,40.19976,74
4,30,2018-03-16,40.813614,75
4,30,2018-03-17,40.107773,76
4,30,2018-03-18,38.087685,77
4,30,2018-03-19,40.53408,78
4,30,2018-03-20,41.452484,79
4,30,2018-03-21,43.220367,80
4,30,2018-03-22,43.085056,81
4,30,2018-03-23,43.62699,82
4,30,2018-03-24,39.095146,83
4,30,2018-03-25,41.57501,84
4,30,2018-03-26,36.651836,85
4,30,2018-03-27,40.975727,86
4,30,2018-03-28,43.509777,87
4,30,2018-03-29,41.491207,88
4,30,2018-03-30,41.994774,89
4,30,2018-03-31,39.264526,90
5,30,2018-01-01,34.386417,1
5,30,2018-01-02,37.055096,2
5,30,2018-01-03,38.04954,3
5,30,2018-01-04,37.527836,4
5,30,2018-01-05,38.531235,5
5,30,2018-01-06,32.256027,6
5,30,2018-01-07,35.069626,7
5,30,2018-01-08,35.85125,8
5,30,2018-01-09,38.236057,9
5,30,2018-01-10,38.276905,10
5,30,2018-01-11,33.2576,11
5,30,2018-01-12,37.410072,12
5,30,2018-01-13,34.427265,13
5,30,2018-01-14,37.686443,14
5,30,2018-01-15,36.506226,15
5,30,2018-01-16,36.538055,16
5,30,2018-01-17,36.36541,17
5,30,2018-01-18,37.58953,18
5,30,2018-01-19,37.178745,19
5,30,2018-01-20,36.819473,20
5,30,2018-01-21,37.964085,21
5,30,2018-01-22,37.344604,22
5,30,2018-01-23,37.846504,23
5,30,2018-01-24,41.054302,24
5,30,2018-01-25,36.467876,25
5,30,2018-01-26,34.589275,26
5,30,2018-01-27,36.23258,27
5,30,2018-01-28,35.00506,28
5,30,2018-01-29,35.972935,29
5,30,2018-01-30,35.16996,30
5,30,2018-01-31,35.18111,31
5,30,2018-02-01,32.87136,32
5,30,2018-02-02,33.719955,33
5,30,2018-02-03,32.887024,34
5,30,2018-02-04,32.004826,35
5,30,2018-02-05,33.17848,36
5,30,2018-02-06,31.758945,37
5,30,2018-02-07,32.563374,38
5,30,2018-02-08,33.030884,39
5,30,2018-02-09,34.79213,40
5,30,2018-02-10,31.233715,41
5,30,2018-02-11,33.530357,42
5,30,2018-02-12,31.8861,43
5,30,2018-02-13,33.794254,44
5,30,2018-02-14,32.212223,45
5,30,2018-02-15,32.434345,46
5,30,2018-02-16,33.48944,47
5,30,2018-02-17,28.926186,48
5,30,2018-02-18,35.65798,49
5,30,2018-02-19,31.404041,50
5,30,2018-02-20,35.009727,51
5,30,2018-02-21,34.851223,52
5,30,2018-02-22,35.8829,53
5,30,2018-02-23,33.147358,54
5,30,2018-02-24,32.715984,55
5,30,2018-02-25,31.836082,56
5,30,2018-02-26,30.030457,57
5,30,2018-02-27,32.991604,58
5,30,2018-02-28,32.133095,59
5,30,2018-03-01,34.398342,60
5,30,2018-03-02,33.622116,61
5,30,2018-03-03,29.943611,62
5,30,2018-03-04,32.067783,63
5,30,2018-03-05,31.426346,64
5,30,2018-03-06,31.902634,65
5,30,2018-03-07,31.412727,66
5,30,2018-03-08,29.49377,67
5,30,2018-03-09,30.587875,68
5,30,2018-03-10,27.330894,69
5,30,2018-03-11,28.68266,70
5,30,2018-03-12,29.278728,71
5,30,2018-03-13,31.733624,72
5,30,2018-03-14,31.229534,73
5,30,2018-03-15,30.094065,74
5,30,2018-03-16,30.572409,75
5,30,2018-03-17,30.035265,76
5,30,2018-03-18,28.676332,77
5,30,2018-03-19,30.416248,78
5,30,2018-03-20,31.021736,79
5,30,2018-03-21,32.200466,80
5,30,2018-03-22,32.12427,81
5,30,2018-03-23,32.547894,82
5,30,2018-03-24,29.365229,83
5,30,2018-03-25,31.075382,84
5,30,2018-03-26,27.642067,85
5,30,2018-03-27,30.68127,86
5,30,2018-03-28,32.379105,87
5,30,2018-03-29,30.953053,88
5,30,2018-03-30,31.386997,89
5,30,2018-03-31,29.369347,90
6,30,2018-01-01,34.775238,1
6,30,2018-01-02,37.47475,2
6,30,2018-01-03,38.461456,3
6,30,2018-01-04,37.955597,4
6,30,2018-01-05,38.977455,5
6,30,2018-01-06,32.584583,6
6,30,2018-01-07,35.46199,7
6,30,2018-01-08,36.243687,8
6,30,2018-01-09,38.66296,9
6,30,2018-01-10,38.711674,10
6,30,2018-01-11,33.618,11
6,30,2018-01-12,37.834015,12
6,30,2018-01-13,34.81258,13
6,30,2018-01-14,38.12362,14
6,30,2018-01-15,36.909924,15
6,30,2018-01-16,36.945435,16
6,30,2018-01-17,36.74101,17
6,30,2018-01-18,37.99943,18
6,30,2018-01-19,37.591732,19
6,30,2018-01-20,37.224613,20
6,30,2018-01-21,38.36361,21
6,30,2018-01-22,37.78133,22
6,30,2018-01-23,38.29216,23
6,30,2018-01-24,41.552795,24
6,30,2018-01-25,36.85344,25
6,30,2018-01-26,34.945557,26
6,30,2018-01-27,36.6243,27
6,30,2018-01-28,35.390713,28
6,30,2018-01-29,36.386475,29
6,30,2018-01-30,35.547977,30
6,30,2018-01-31,35.567024,31
6,30,2018-02-01,33.223026,32
6,30,2018-02-02,34.08193,33
6,30,2018-02-03,33.259567,34
6,30,2018-02-04,32.3534,35
6,30,2018-02-05,33.539574,36
6,30,2018-02-06,32.11542,37
6,30,2018-02-07,32.94022,38
6,30,2018-02-08,33.416992,39
6,30,2018-02-09,35.183857,40
6,30,2018-02-10,31.565872,41
6,30,2018-02-11,33.90684,42
6,30,2018-02-12,32.22915,43
6,30,2018-02-13,34.150085,44
6,30,2018-02-14,32.565525,45
6,30,2018-02-15,32.77973,46
6,30,2018-02-16,33.868164,47
6,30,2018-02-17,29.231466,48
6,30,2018-02-18,36.055717,49
6,30,2018-02-19,31.741367,50
6,30,2018-02-20,35.41863,51
6,30,2018-02-21,35.25649,52
6,30,2018-02-22,36.294937,53
6,30,2018-02-23,33.513355,54
6,30,2018-02-24,33.040993,55
6,30,2018-02-25,32.18681,56
6,30,2018-02-26,30.349186,57
6,30,2018-02-27,33.371605,58
6,30,2018-02-28,32.48744,59
6,30,2018-03-01,34.759155,60
6,30,2018-03-02,33.98646,61
6,30,2018-03-03,30.271677,62
6,30,2018-03-04,32.403263,63
6,30,2018-03-05,31.763481,64
6,30,2018-03-06,32.258698,65
6,30,2018-03-07,31.748745,66
6,30,2018-03-08,29.813877,67
6,30,2018-03-09,30.925714,68
6,30,2018-03-10,27.610577,69
6,30,2018-03-11,28.987803,70
6,30,2018-03-12,29.581665,71
6,30,2018-03-13,32.082546,72
6,30,2018-03-14,31.557194,73
6,30,2018-03-15,30.422377,74
6,30,2018-03-16,30.907393,75
6,30,2018-03-17,30.369663,76
6,30,2018-03-18,28.953302,77
6,30,2018-03-19,30.716572,78
6,30,2018-03-20,31.363182,79
6,30,2018-03-21,32.57292,80
6,30,2018-03-22,32.49285,81
6,30,2018-03-23,32.884228,82
6,30,2018-03-24,29.684446,83
6,30,2018-03-25,31.418446,84
6,30,2018-03-26,27.916836,85
6,30,2018-03-27,31.003471,86
6,30,2018-03-28,32.726345,87
6,30,2018-03-29,31.293907,88
6,30,2018-03-30,31.72298,89
6,30,2018-03-31,29.703136,90
7,30,2018-01-01,31.414474,1
7,30,2018-01-02,33.80324,2
7,30,2018-01-03,34.700138,3
7,30,2018-01-04,34.210526,4
7,30,2018-01-05,35.12594,5
7,30,2018-01-06,29.55008,6
7,30,2018-01-07,32.023117,7
7,30,2018-01-08,32.74051,8
7,30,2018-01-09,34.85192,9
7,30,2018-01-10,34.920746,10
7,30,2018-01-11,30.436636,11
7,30,2018-01-12,34.131836,12
7,30,2018-01-13,31.481258,13
7,30,2018-01-14,34.340256,14
7,30,2018-01-15,33.334435,15
7,30,2018-01-16,33.325954,16
7,30,2018-01-17,33.19456,17
7,30,2018-01-18,34.256687,18
7,30,2018-01-19,33.91942,19
7,30,2018-01-20,33.624264,20
7,30,2018-01-21,34.618885,21
7,30,2018-01-22,34.05028,22
7,30,2018-01-23,34.552513,23
7,30,2018-01-24,37.393124,24
7,30,2018-01-25,33.292686,25
7,30,2018-01-26,31.622261,26
7,30,2018-01-27,33.08857,27
7,30,2018-01-28,31.977562,28
7,30,2018-01-29,32.861294,29
7,30,2018-01-30,32.12472,30
7,30,2018-01-31,32.108646,31
7,30,2018-02-01,30.082592,32
7,30,2018-02-02,30.84701,33
7,30,2018-02-03,30.07976,34
7,30,2018-02-04,29.302156,35
7,30,2018-02-05,30.353102,36
7,30,2018-02-06,29.104418,37
7,30,2018-02-07,29.819439,38
7,30,2018-02-08,30.211983,39
7,30,2018-02-09,31.789864,40
7,30,2018-02-10,28.601225,41
7,30,2018-02-11,30.65372,42
7,30,2018-02-12,29.201246,43
7,30,2018-02-13,30.866255,44
7,30,2018-02-14,29.47693,45
7,30,2018-02-15,29.717281,46
7,30,2018-02-16,30.642893,47
7,30,2018-02-17,26.561472,48
7,30,2018-02-18,32.575024,49
7,30,2018-02-19,28.78614,50
7,30,2018-02-20,32.007053,51
7,30,2018-02-21,31.869038,52
7,30,2018-02-22,32.773975,53
7,30,2018-02-23,30.33752,54
7,30,2018-02-24,29.932924,55
7,30,2018-02-25,29.144594,56
7,30,2018-02-26,27.535286,57
7,30,2018-02-27,30.168608,58
7,30,2018-02-28,29.400774,59
7,30,2018-03-01,31.46312,60
7,30,2018-03-02,30.757887,61
7,30,2018-03-03,27.488192,62
7,30,2018-03-04,29.361593,63
7,30,2018-03-05,28.78815,64
7,30,2018-03-06,29.20036,65
7,30,2018-03-07,28.733912,66
7,30,2018-03-08,27.050262,67
7,30,2018-03-09,28.0358,68
7,30,2018-03-10,25.107853,69
7,30,2018-03-11,26.320686,70
7,30,2018-03-12,26.848614,71
7,30,2018-03-13,29.044058,72
7,30,2018-03-14,28.601542,73
7,30,2018-03-15,27.567097,74
7,30,2018-03-16,27.998905,75
7,30,2018-03-17,27.517033,76
7,30,2018-03-18,26.33502,77
7,30,2018-03-19,27.890112,78
7,30,2018-03-20,28.415302,79
7,30,2018-03-21,29.458937,80
7,30,2018-03-22,29.424911,81
7,30,2018-03-23,29.769756,82
7,30,2018-03-24,26.93329,83
7,30,2018-03-25,28.459581,84
7,30,2018-03-26,25.392694,85
7,30,2018-03-27,28.14367,86
7,30,2018-03-28,29.619331,87
7,30,2018-03-29,28.354658,88
7,30,2018-03-30,28.726284,89
7,30,2018-03-31,26.928495,90
8,30,2018-01-01,52.952156,1
8,30,2018-01-02,57.36343,2
8,30,2018-01-03,59.064182,3
8,30,2018-01-04,58.335377,4
8,30,2018-01-05,59.98661,5
8,30,2018-01-06,48.98769,6
8,30,2018-01-07,54.247135,7
8,30,2018-01-08,55.33797,8
8,30,2018-01-09,59.614067,9
8,30,2018-01-10,59.551582,10
8,30,2018-01-11,50.970596,11
8,30,2018-01-12,58.207657,12
8,30,2018-01-13,52.928055,13
8,30,2018-01-14,59.059,14
8,30,2018-01-15,56.392185,15
8,30,2018-01-16,56.58322,16
8,30,2018-01-17,56.20972,17
8,30,2018-01-18,58.5575,18
8,30,2018-01-19,57.771584,19
8,30,2018-01-20,57.040195,20
8,30,2018-01-21,59.046284,21
8,30,2018-01-22,58.05534,22
8,30,2018-01-23,58.783073,23
8,30,2018-01-24,64.296776,24
8,30,2018-01-25,56.394894,25
8,30,2018-01-26,53.02437,26
8,30,2018-01-27,55.940586,27
8,30,2018-01-28,54.015244,28
8,30,2018-01-29,55.65332,29
8,30,2018-01-30,54.15822,30
8,30,2018-01-31,54.361008,31
8,30,2018-02-01,50.15628,32
8,30,2018-02-02,51.75966,33
8,30,2018-02-03,50.446697,34
8,30,2018-02-04,48.85907,35
8,30,2018-02-05,50.68654,36
8,30,2018-02-06,48.45532,37
8,30,2018-02-07,49.757866,38
8,30,2018-02-08,50.605995,39
8,30,2018-02-09,53.626484,40
8,30,2018-02-10,47.531086,41
8,30,2018-02-11,51.4966,42
8,30,2018-02-12,48.690815,43
8,30,2018-02-13,51.974846,44
8,30,2018-02-14,49.258015,45
8,30,2018-02-15,49.425316,46
8,30,2018-02-16,51.415195,47
8,30,2018-02-17,43.54684,48
8,30,2018-02-18,55.071655,49
8,30,2018-02-19,47.821823,50
8,30,2018-02-20,53.972263,51
8,30,2018-02-21,53.638832,52
8,30,2018-02-22,55.48966,53
8,30,2018-02-23,50.864815,54
8,30,2018-02-24,49.897408,55
8,30,2018-02-25,48.52719,56
8,30,2018-02-26,45.46748,57
8,30,2018-02-27,50.650097,58
8,30,2018-02-28,49.016563,59
8,30,2018-03-01,52.771923,60
8,30,2018-03-02,51.479706,61
8,30,2018-03-03,45.259823,62
8,30,2018-03-04,48.86619,63
8,30,2018-03-05,47.842674,64
8,30,2018-03-06,48.830704,65
8,30,2018-03-07,47.873417,66
8,30,2018-03-08,44.63738,67
8,30,2018-03-09,46.50873,68
8,30,2018-03-10,40.9914,69
8,30,2018-03-11,43.283684,70
8,30,2018-03-12,44.24751,71
8,30,2018-03-13,48.584473,72
8,30,2018-03-14,47.55053,73
8,30,2018-03-15,45.73409,74
8,30,2018-03-16,46.462753,75
8,30,2018-03-17,45.645123,76
8,30,2018-03-18,43.17407,77
8,30,2018-03-19,46.038963,78
8,30,2018-03-20,47.224014,79
8,30,2018-03-21,49.338627,80
8,30,2018-03-22,49.1008,81
8,30,2018-03-23,49.730656,82
8,30,2018-03-24,44.452454,83
8,30,2018-03-25,47.325737,84
8,30,2018-03-26,41.53471,85
8,30,2018-03-27,46.55371,86
8,30,2018-03-28,49.604816,87
8,30,2018-03-29,47.246277,88
8,30,2018-03-30,47.84964,89
8,30,2018-03-31,44.67608,90
9,30,2018-01-01,47.293118,1
9,30,2018-01-02,51.119015,2
9,30,2018-01-03,52.67376,3
9,30,2018-01-04,51.983295,4
9,30,2018-01-05,53.400852,5
9,30,2018-01-06,43.91403,6
9,30,2018-01-07,48.40592,7
9,30,2018-01-08,49.38595,8
9,30,2018-01-09,53.092716,9
9,30,2018-01-10,53.072044,10
9,30,2018-01-11,45.6562,11
9,30,2018-01-12,51.85265,12
9,30,2018-01-13,47.282574,13
9,30,2018-01-14,52.557484,14
9,30,2018-01-15,50.33515,15
9,30,2018-01-16,50.452805,16
9,30,2018-01-17,50.161682,17
9,30,2018-01-18,52.1619,18
9,30,2018-01-19,51.48435,19
9,30,2018-01-20,50.92138,20
9,30,2018-01-21,52.65883,21
9,30,2018-01-22,51.724953,22
9,30,2018-01-23,52.435333,23
9,30,2018-01-24,57.157852,24
9,30,2018-01-25,50.331272,25
9,30,2018-01-26,47.456615,26
9,30,2018-01-27,49.929718,27
9,30,2018-01-28,48.208584,28
9,30,2018-01-29,49.677887,29
9,30,2018-01-30,48.386272,30
9,30,2018-01-31,48.51123,31
9,30,2018-02-01,44.907158,32
9,30,2018-02-02,46.294266,33
9,30,2018-02-03,45.11229,34
9,30,2018-02-04,43.713707,35
9,30,2018-02-05,45.35727,36
9,30,2018-02-06,43.408306,37
9,30,2018-02-07,44.557465,38
9,30,2018-02-08,45.217667,39
9,30,2018-02-09,47.84639,40
9,30,2018-02-10,42.58712,41
9,30,2018-02-11,46.010517,42
9,30,2018-02-12,43.627407,43
9,30,2018-02-13,46.440186,44
9,30,2018-02-14,44.102108,45
9,30,2018-02-15,44.307465,46
9,30,2018-02-16,46.00357,47
9,30,2018-02-17,39.1524,48
9,30,2018-02-18,49.183792,49
9,30,2018-02-19,42.888023,50
9,30,2018-02-20,48.216904,51
9,30,2018-02-21,47.92121,52
9,30,2018-02-22,49.542995,53
9,30,2018-02-23,45.489258,54
9,30,2018-02-24,44.70377,55
9,30,2018-02-25,43.468727,56
9,30,2018-02-26,40.8086,57
9,30,2018-02-27,45.258675,58
9,30,2018-02-28,43.88305,59
9,30,2018-03-01,47.246487,60
9,30,2018-03-02,46.011696,61
9,30,2018-03-03,40.643826,62
9,30,2018-03-04,43.766464,63
9,30,2018-03-05,42.86176,64
9,30,2018-03-06,43.650726,65
9,30,2018-03-07,42.86181,66
9,30,2018-03-08,40.066593,67
9,30,2018-03-09,41.700268,68
9,30,2018-03-10,36.865406,69
9,30,2018-03-11,38.88867,70
9,30,2018-03-12,39.70574,71
9,30,2018-03-13,43.481453,72
9,30,2018-03-14,42.629154,73
9,30,2018-03-15,40.984905,74
9,30,2018-03-16,41.62007,75
9,30,2018-03-17,40.908978,76
9,30,2018-03-18,38.855686,77
9,30,2018-03-19,41.32601,78
9,30,2018-03-20,42.294945,79
9,30,2018-03-21,44.077747,80
9,30,2018-03-22,43.950882,81
9,30,2018-03-23,44.526268,82
9,30,2018-03-24,39.854813,83
9,30,2018-03-25,42.39369,84
9,30,2018-03-26,37.34979,85
9,30,2018-03-27,41.776672,86
9,30,2018-03-28,44.38037,87
9,30,2018-03-29,42.322784,88
9,30,2018-03-30,42.84873,89
9,30,2018-03-31,40.04623,90
10,30,2018-01-01,49.781723,1
10,30,2018-01-02,53.877117,2
10,30,2018-01-03,55.474552,3
10,30,2018-01-04,54.71582,4
10,30,2018-01-05,56.293587,5
10,30,2018-01-06,46.14379,6
10,30,2018-01-07,50.976658,7
10,30,2018-01-08,51.989483,8
10,30,2018-01-09,55.906334,9
10,30,2018-01-10,55.901665,10
10,30,2018-01-11,48.000416,11
10,30,2018-01-12,54.623894,12
10,30,2018-01-13,49.767487,13
10,30,2018-01-14,55.385998,14
10,30,2018-01-15,52.979652,15
10,30,2018-01-16,53.119522,16
10,30,2018-01-17,52.831364,17
10,30,2018-01-18,54.971584,18
10,30,2018-01-19,54.21237,19
10,30,2018-01-20,53.621143,20
10,30,2018-01-21,55.477783,21
10,30,2018-01-22,54.470825,22
10,30,2018-01-23,55.216675,23
10,30,2018-01-24,60.289013,24
10,30,2018-01-25,52.998253,25
10,30,2018-01-26,49.896835,26
10,30,2018-01-27,52.585777,27
10,30,2018-01-28,50.748695,28
10,30,2018-01-29,52.29308,29
10,30,2018-01-30,50.887978,30
10,30,2018-01-31,51.067074,31
10,30,2018-02-01,47.215427,32
10,30,2018-02-02,48.713154,33
10,30,2018-02-03,47.44324,34
10,30,2018-02-04,45.992767,35
10,30,2018-02-05,47.68414,36
10,30,2018-02-06,45.615986,37
10,30,2018-02-07,46.807716,38
10,30,2018-02-08,47.551918,39
10,30,2018-02-09,50.363407,40
10,30,2018-02-10,44.745598,41
10,30,2018-02-11,48.421257,42
10,30,2018-02-12,45.869114,43
10,30,2018-02-13,48.854755,44
10,30,2018-02-14,46.372154,45
10,30,2018-02-15,46.56776,46
10,30,2018-02-16,48.396847,47
10,30,2018-02-17,41.0832,48
10,30,2018-02-18,51.79677,49
10,30,2018-02-19,45.05652,50
10,30,2018-02-20,50.72569,51
10,30,2018-02-21,50.401775,52
10,30,2018-02-22,52.128765,53
10,30,2018-02-23,47.84471,54
10,30,2018-02-24,46.942677,55
10,30,2018-02-25,45.699337,56
10,30,2018-02-26,42.845886,57
10,30,2018-02-27,47.61772,58
10,30,2018-02-28,46.137543,59
10,30,2018-03-01,49.684715,60
10,30,2018-03-02,48.406837,61
10,30,2018-03-03,42.680695,62
10,30,2018-03-04,46.00228,63
10,30,2018-03-05,45.045975,64
10,30,2018-03-06,45.902393,65
10,30,2018-03-07,45.03321,66
10,30,2018-03-08,42.059166,67
10,30,2018-03-09,43.787968,68
10,30,2018-03-10,38.67462,69
10,30,2018-03-11,40.813217,70
10,30,2018-03-12,41.69763,71
10,30,2018-03-13,45.702587,72
10,30,2018-03-14,44.788403,73
10,30,2018-03-15,43.068054,74
10,30,2018-03-16,43.719795,75
10,30,2018-03-17,42.95583,76
10,30,2018-03-18,40.757935,77
10,30,2018-03-19,43.39302,78
10,30,2018-03-20,44.419804,79
10,30,2018-03-21,46.385834,80
10,30,2018-03-22,46.205204,81
10,30,2018-03-23,46.787888,82
10,30,2018-03-24,41.874294,83
10,30,2018-03-25,44.550385,84
10,30,2018-03-26,39.18329,85
10,30,2018-03-27,43.88885,86
10,30,2018-03-28,46.666348,87
10,30,2018-03-29,44.494,88
10,30,2018-03-30,45.014843,89
10,30,2018-03-31,42.089176,90
1,31,2018-01-01,59.268078,1
1,31,2018-01-02,64.2658,2
1,31,2018-01-03,66.26924,3
1,31,2018-01-04,65.39248,4
1,31,2018-01-05,67.31753,5
1,31,2018-01-06,54.669613,6
1,31,2018-01-07,60.798313,7
1,31,2018-01-08,61.970528,8
1,31,2018-01-09,66.95572,9
1,31,2018-01-10,66.87156,10
1,31,2018-01-11,57.03848,11
1,31,2018-01-12,65.31961,12
1,31,2018-01-13,59.21758,13
1,31,2018-01-14,66.43492,14
1,31,2018-01-15,63.179024,15
1,31,2018-01-16,63.369934,16
1,31,2018-01-17,63.043106,17
1,31,2018-01-18,65.76784,18
1,31,2018-01-19,64.832695,19
1,31,2018-01-20,64.022736,20
1,31,2018-01-21,66.36602,21
1,31,2018-01-22,65.11781,22
1,31,2018-01-23,65.961174,23
1,31,2018-01-24,72.29716,24
1,31,2018-01-25,63.221695,25
1,31,2018-01-26,59.369926,26
1,31,2018-01-27,62.661575,27
1,31,2018-01-28,60.469654,28
1,31,2018-01-29,62.368885,29
1,31,2018-01-30,60.598316,30
1,31,2018-01-31,60.85259,31
1,31,2018-02-01,55.995625,32
1,31,2018-02-02,57.948936,33
1,31,2018-02-03,56.38737,34
1,31,2018-02-04,54.538555,35
1,31,2018-02-05,56.595963,36
1,31,2018-02-06,54.10241,37
1,31,2018-02-07,55.537086,38
1,31,2018-02-08,56.447468,39
1,31,2018-02-09,59.977947,40
1,31,2018-02-10,53.015827,41
1,31,2018-02-11,57.575768,42
1,31,2018-02-12,54.440735,43
1,31,2018-02-13,58.172207,44
1,31,2018-02-14,55.042385,45
1,31,2018-02-15,55.210804,46
1,31,2018-02-16,57.536064,47
1,31,2018-02-17,48.466854,48
1,31,2018-02-18,61.74612,49
1,31,2018-02-19,53.41013,50
1,31,2018-02-20,60.429718,51
1,31,2018-02-21,60.03435,52
1,31,2018-02-22,62.21952,53
1,31,2018-02-23,56.919434,54
1,31,2018-02-24,55.703724,55
1,31,2018-02-25,54.193947,56
1,31,2018-02-26,50.661243,57
1,31,2018-02-27,56.586735,58
1,31,2018-02-28,54.68854,59
1,31,2018-03-01,59.098934,60
1,31,2018-03-02,57.488018,61
1,31,2018-03-03,50.417953,62
1,31,2018-03-04,54.543903,63
1,31,2018-03-05,53.35887,64
1,31,2018-03-06,54.531376,65
1,31,2018-03-07,53.37339,66
1,31,2018-03-08,49.72803,67
1,31,2018-03-09,51.871376,68
1,31,2018-03-10,45.55137,69
1,31,2018-03-11,48.19804,70
1,31,2018-03-12,49.292835,71
1,31,2018-03-13,54.276226,72
1,31,2018-03-14,53.090046,73
1,31,2018-03-15,50.99003,74
1,31,2018-03-16,51.779335,75
1,31,2018-03-17,50.877365,76
1,31,2018-03-18,48.124313,77
1,31,2018-03-19,51.363922,78
1,31,2018-03-20,52.65454,79
1,31,2018-03-21,55.086308,80
1,31,2018-03-22,54.83521,81
1,31,2018-03-23,55.545742,82
1,31,2018-03-24,49.490242,83
1,31,2018-03-25,52.812695,84
1,31,2018-03-26,46.206608,85
1,31,2018-03-27,51.962517,86
1,31,2018-03-28,55.488827,87
1,31,2018-03-29,52.796516,88
1,31,2018-03-30,53.383568,89
1,31,2018-03-31,49.85261,90
2,31,2018-01-01,81.39704,1
2,31,2018-01-02,88.66666,2
2,31,2018-01-03,91.60677,3
2,31,2018-01-04,90.49772,4
2,31,2018-01-05,93.1995,5
2,31,2018-01-06,74.30443,6
2,31,2018-01-07,83.80058,7
2,31,2018-01-08,85.251526,8
2,31,2018-01-09,92.748314,9
2,31,2018-01-10,92.53572,10
2,31,2018-01-11,78.04555,11
2,31,2018-01-12,90.37603,12
2,31,2018-01-13,81.15992,13
2,31,2018-01-14,92.381355,14
2,31,2018-01-15,86.96724,15
